Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
root	root	root	111.5	80.4	119.285714286	136.666666667	144.5625	133.153846154	182.173913043	157.5625	108.529411765	207.4	146.571428571	150.041666667	133.8	146.777777778	132.2	129.0	104.058823529	231.1	183.523809524	148.571428571	180.840909091	199.28125	195.285714286	207.909090909	191.025	162.947368421	207.333333333	120.8	182.361111111	137.157894737	84.5714285714	85.0	234.120689655	163.892857143	57.2857142857	128.038461538	184.5	116.533333333
meta	Cellular organisms	Cellular organisms	111.5	80.4	119.285714286	136.666666667	144.5625	133.153846154	182.173913043	157.5625	108.529411765	207.4	146.571428571	150.041666667	133.8	146.777777778	132.2	129.0	104.058823529	231.1	183.523809524	148.571428571	180.840909091	199.28125	195.285714286	207.909090909	191.025	162.947368421	207.333333333	120.8	182.361111111	137.157894737	84.5714285714	85.0	234.120689655	163.892857143	57.2857142857	128.038461538	184.5	116.533333333
domain	Cellular organisms;Eukaryota	Eukaryota	111.5	80.4	119.285714286	136.666666667	144.5625	133.153846154	182.173913043	157.5625	108.529411765	207.4	146.571428571	150.041666667	133.8	146.777777778	132.2	129.0	104.058823529	231.1	183.523809524	148.571428571	180.840909091	199.28125	195.285714286	207.909090909	191.025	162.947368421	207.333333333	120.8	182.361111111	137.157894737	84.5714285714	85.0	234.120689655	163.892857143	57.2857142857	128.038461538	184.5	116.533333333
superkingdom	Cellular organisms;Eukaryota;Amorphea	Amorphea	111.5	80.4	119.285714286	136.666666667	144.5625	133.153846154	182.173913043	157.5625	108.529411765	207.4	146.571428571	150.041666667	133.8	146.777777778	132.2	129.0	104.058823529	231.1	183.523809524	148.571428571	180.840909091	199.28125	195.285714286	207.909090909	191.025	162.947368421	207.333333333	120.8	182.361111111	137.157894737	84.5714285714	85.0	234.120689655	163.892857143	57.2857142857	128.038461538	184.5	116.533333333
kingdom	Cellular organisms;Eukaryota;Amorphea;Metazoa	Metazoa	111.5	80.4	119.285714286	136.666666667	144.5625	133.153846154	182.173913043	157.5625	108.529411765	207.4	146.571428571	150.041666667	133.8	146.777777778	132.2	129.0	104.058823529	231.1	183.523809524	148.571428571	180.840909091	199.28125	195.285714286	207.909090909	191.025	162.947368421	207.333333333	120.8	182.361111111	137.157894737	84.5714285714	85.0	234.120689655	163.892857143	57.2857142857	128.038461538	184.5	116.533333333
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata	Chordata	None	None	6.0	None	6.5	None	6.0	9.0	9.0	11.1666666667	7.0	13.25	None	2.0	None	None	None	5.5	None	7.5	None	None	None	8.0	None	None	None	9.5	9.0	None	None	None	None	None	None	None	8.5	5.16666666667
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata	Echinodermata	None	1.0	None	3.5	None	None	None	None	1.0	None	None	None	None	None	4.0	None	None	8.66666666667	None	None	5.5	None	None	None	None	None	None	None	None	None	None	None	11.0	9.5	3.0	1.0	None	7.5
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda	Arthropoda	None	18.0	23.0	25.1666666667	21.5	26.0	36.0833333333	None	34.0	52.3333333333	49.125	50.25	34.125	46.125	52.0	40.125	12.5	69.5	46.3333333333	44.25	34.4	56.6666666667	40.0	59.0	32.6	46.125	44.1666666667	None	29.0	42.4	18.0	18.0	40.5	51.0	28.5	25.0	38.5	39.125
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda	Nematoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	2.5	None	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Rotifera	Rotifera	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida	Annelida	None	10.5	22.0	28.0	19.5	46.5	28.6428571429	27.5	22.25	40.25	22.5	None	None	24.1666666667	26.0	20.25	17.4	40.6428571429	36.4	31.9	62.125	41.6	32.125	46.1	50.5	38.5	51.0	32.25	48.1666666667	21.5	19.0	15.5	57.8	31.125	12.0	28.5714285714	52.5	26.0
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa	Bryozoa	None	None	3.0	3.0	None	6.16666666667	None	None	None	None	4.5	4.0	None	4.5	2.0	None	7.0	None	8.0	None	9.0	10.1666666667	None	None	9.0	7.0	12.5	2.0	None	1.0	None	None	1.0	None	None	None	None	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta	Entoprocta	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca	Mollusca	22.0	None	None	28.5	None	35.25	42.25	33.0	25.75	44.9	32.0	29.3333333333	33.1666666667	30.6666666667	24.5	28.125	27.0	53.125	31.0	33.0	30.125	25.0	47.25	32.0	36.0	30.0	49.125	24.1666666667	26.6	23.1666666667	17.125	18.0	38.9	23.5	10.0	32.5	31.0	37.5
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea	Nemertea	None	None	None	None	3.0	None	6.0	None	None	5.0	None	None	None	3.5	7.0	None	1.0	8.0	None	4.0	3.5	None	None	None	None	None	None	None	None	6.0	None	None	17.5	None	None	None	None	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes	Platyhelminthes	2.0	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria	Cnidaria	39.0	26.0	34.1666666667	None	41.0	26.5	44.0	28.0	21.1	42.6666666667	51.0	33.0	22.0	26.5	18.25	47.0	28.125	58.1666666667	39.125	31.1666666667	38.1	58.1666666667	39.0833333333	39.25	49.5714285714	35.7222222222	39.1	37.0	42.0	24.25	None	18.5	43.0	28.6666666667	3.5	30.25	61.5	10.6666666667
phylum	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera	Porifera	None	None	None	None	None	None	9.0	4.25	2.0	None	4.5	None	2.0	8.0	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	9.0	None	None	None	None	None	None	None	5.25	2.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri	Actinopteri	None	None	2.0	None	2.5	None	4.0	5.5	5.5	5.25	None	6.25	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	3.5	None	None	None	None	None	None	None	6.0	2.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Chondrichthyes	Chondrichthyes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea	Ascidiacea	None	None	None	None	None	None	None	3.5	None	6.0	3.0	None	None	2.0	None	None	None	4.5	None	4.0	None	None	None	6.0	None	None	None	3.5	None	None	None	None	None	None	None	None	2.0	2.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Asteroidea	Asteroidea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea	Ophiuroidea	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	5.16666666667	None	None	None	None	None	None	None	None	None	None	None	None	None	None	6.0	6.5	2.0	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea	Echinoidea	None	1.0	None	2.0	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda	Branchiopoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia	Hexanauplia	None	None	None	4.0	None	None	3.0	None	None	None	None	None	None	12.5	None	None	2.0	None	None	None	None	None	None	None	6.0	None	None	None	10.0	1.0	None	None	10.5	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca	Malacostraca	None	None	15.5	None	None	21.25	31.125	None	24.5	42.0	41.6666666667	41.25	28.5	27.0	50.1666666667	39.1666666667	10.5	21.5	32.75	20.0	16.6666666667	48.0	23.0	33.0	21.5	36.125	48.0	None	16.6666666667	36.5	15.25	16.0	27.0	45.1666666667	None	14.0	24.0	31.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca	Thecostraca	None	3.0	None	None	6.0	None	None	None	None	None	1.0	None	None	None	1.0	2.0	3.0	None	None	None	None	2.0	3.0	None	None	None	3.0	None	None	None	None	None	None	None	1.0	None	None	1.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Ostracoda	Ostracoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Pycnogonida	Pycnogonida	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	2.5	3.5	None	None	None	2.0	None	3.5	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda;Chromadorea	Chromadorea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	2.5	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nematoda;Enoplea	Enoplea	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Rotifera;Eurotatoria	Eurotatoria	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta	Polychaeta	None	10.5	22.0	28.0	19.5	46.5	28.6428571429	27.5	22.25	40.25	22.5	None	None	24.1666666667	26.0	20.25	17.4	40.6428571429	36.4	31.9	62.125	41.6	32.125	46.1	50.5	38.5	51.0	32.25	48.1666666667	21.5	19.0	15.5	57.8	31.125	12.0	28.5714285714	52.5	26.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Gymnolaemata	Gymnolaemata	None	None	3.0	3.0	None	4.25	None	None	None	None	3.0	3.0	None	3.0	None	None	7.0	None	6.0	None	7.0	8.25	None	None	8.0	5.0	10.5	None	None	1.0	None	None	1.0	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Bryozoa;Stenolaemata	Stenolaemata	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	1.0	None	1.0	None	None	None	2.0	2.0	None	None	None	2.0	None	2.0	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta;Barentsiidae	Barentsiidae	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Entoprocta;Pedicellinidae	Pedicellinidae	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Bivalvia	Bivalvia	None	None	None	14.125	None	10.0	None	None	8.0	14.0	None	7.16666666667	14.5	9.0	11.25	8.0	10.0	None	9.0	None	None	4.5	None	None	10.5	10.0	13.0	3.0	9.0	4.0	None	6.0	10.125	5.0	None	8.0	None	6.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Cephalopoda	Cephalopoda	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	1.0	1.0	None	None	1.0	None	None	1.0	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda	Gastropoda	4.5	None	None	20.0	None	None	40.0	23.5	17.9	31.125	22.25	22.5	19.0	22.0	13.6666666667	20.5	19.5	38.6666666667	23.0	22.0	18.5	21.5	36.0	18.25	21.0	21.0	36.1666666667	24.0	15.25	None	15.5	None	34.5	17.0	10.0	None	23.5	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Polyplacophora	Polyplacophora	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Enopla	Enopla	None	None	None	None	3.0	None	2.5	None	None	3.0	None	None	None	None	None	None	None	2.5	None	3.0	2.0	None	None	None	None	None	None	None	None	None	None	None	6.5	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Palaeonemertea	Palaeonemertea	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora	Pilidiophora	None	None	None	None	None	None	None	None	None	None	None	None	None	None	3.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora	Rhabditophora	2.0	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa	Anthozoa	None	2.0	2.0	None	None	1.0	None	None	None	None	None	None	None	None	None	None	1.0	None	None	1.0	None	None	1.0	None	2.5	None	None	None	None	None	None	None	None	None	None	None	None	1.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa	Hydrozoa	38.0	28.0	34.25	None	37.25	26.125	43.0	28.0	21.1	37.5	42.5	32.0	22.0	26.5	17.25	47.0	30.5	57.1666666667	38.125	30.25	37.1	57.1666666667	38.9	39.25	47.0833333333	35.7222222222	36.0	37.0	38.125	23.25	None	17.5	41.0	27.6666666667	2.5	30.25	61.5	10.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae	Demospongiae	None	None	None	None	None	None	5.5	2.5	1.0	None	3.5	None	1.0	7.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	4.5	None	None	None	None	None	None	None	None	1.0
class	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Homoscleromorpha	Homoscleromorpha	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Labriformes	Labriformes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Perciformes	Perciformes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gobiiformes	Gobiiformes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Blenniiformes	Blenniiformes	None	None	None	None	None	None	2.0	3.5	5.5	4.0	None	4.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gadiformes	Gadiformes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Clupeiformes	Clupeiformes	None	None	2.0	None	2.5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Chondrichthyes;Squaliformes	Squaliformes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Aplousobranchia	Aplousobranchia	None	None	None	None	None	None	None	None	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	2.0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Phlebobranchia	Phlebobranchia	None	None	None	None	None	None	None	None	None	2.0	1.0	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Stolidobranchia	Stolidobranchia	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Asteroidea;Forcipulatida	Forcipulatida	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida	Amphilepidida	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	5.16666666667	None	None	None	None	None	None	None	None	None	None	None	None	None	None	6.0	6.5	2.0	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Spatangoida	Spatangoida	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Camarodonta	Camarodonta	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	1.0	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda;Diplostraca	Diplostraca	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	2.5	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	1.0	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida	Calanoida	None	None	None	2.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	3.0	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Cyclopoida	Cyclopoida	None	None	None	2.0	None	None	None	None	None	None	None	None	None	2.5	None	None	1.0	None	None	None	None	None	None	None	1.0	None	None	None	2.0	1.0	None	None	None	None	None	None	None	None
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida	Harpacticoida	None	None	None	None	None	None	1.0	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
