Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ampithoidae	Ampithoidae	0.0	0.0	0.0	0.0	0.0	0.000240096038415	0.0	0.000128683567108	0.0	0.0	0.000708616780045	0.0	0.000577923328838	0.00207555002076	0.0002408477842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000603318250377	0.000398353472314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Aoridae	Aoridae	0.0	0.0	0.0	0.0	0.0	0.000960384153661	0.016738030362	0.0120962553082	0.000686543742644	0.00654409473356	0.00538548752834	0.000541777028654	0.0140628010017	0.0344541303445	0.01204238921	0.00184740439682	0.00199203187251	0.0136070661256	0.0109784283513	0.000575484366008	0.00847131305352	0.0117962466488	0.000208405696422	0.000256541816316	0.010696227149	0.0199095022624	0.0004647457177	0.0	0.00106524633822	0.000270965993768	0.0	0.0	0.0057003257329	0.000229964355525	0.0	0.000337381916329	0.0166112956811	0.00306614104249
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Calliopiidae	Calliopiidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115815210398	0.0	0.000155811779371	0.000141723356009	0.0	0.0	0.0	0.0002408477842	0.0	0.0	0.0	0.000192604006163	0.0	0.0	0.000804289544236	0.0	0.0	0.0	0.0	0.0	0.0	0.00133155792277	0.000135482996884	0.0	0.0	0.000814332247557	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Maeridae	Maeridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001204238921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270965993768	0.0	0.000545256270447	0.0	0.0	0.0	0.0	0.0	0.00175208059571
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Melitidae	Melitidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270965993768	0.0	0.0	0.000203583061889	0.0	0.0	0.0	0.0	0.00306614104249
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae	Sphaeromatidae	0.0	0.0	0.0	0.0	0.0	0.0031212484994	0.000389256520047	0.00784969759362	9.80776775206e-05	0.000155811779371	0.00170068027211	0.000120394895256	0.000192641109613	0.0	0.0	0.0	0.00199203187251	0.0	0.0	0.00345290619605	0.0	0.000268096514745	0.000347342827371	0.00166752180605	0.0	0.000301659125189	0.000995883680786	0.0023818975784	0.0	0.00907736079122	0.000477630950486	0.00109051254089	0.00529315960912	0.00954352075428	7.84929356358e-05	0.00371120107962	0.0	0.00219010074463
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Tanaidacea;Apseudidae	Apseudidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124533001245	0.0002408477842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Tanaidacea;Leptocheliidae	Leptocheliidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071616137503	0.00134822804314	0.0	0.000385059684251	0.0	0.0	0.0	0.00097238428627	0.00693815987934	6.63922453857e-05	0.0	0.0	0.0	0.0	0.0	0.000610749185668	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Balanomorpha;Balanidae	Balanidae	0.014590070852	0.000268147864394	0.000424088210348	0.0145906926739	0.0592468559621	0.0	0.0	0.0	0.00205963122793	0.000779058896853	0.0	0.0	0.0105952610287	0.0	0.0	0.00434140033253	0.0358565737052	0.00286464550012	0.0	0.165164013044	0.00192529842126	0.000536193029491	0.00541854810698	0.267957927142	0.0369506028783	0.000603318250377	0.0116186429425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00438596491228	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Verrucomorpha;Verrucidae	Verrucidae	0.0302169995309	0.00823597012067	0.014588634436	0.00691138074029	0.0310663009014	0.00672268907563	0.0	0.0	0.0100039231071	0.00358367092552	0.000283446712018	0.000180592342885	0.00346753997303	0.000415110004151	0.000481695568401	0.000184740439682	0.0239043824701	0.0248269276677	0.0107858243451	0.0876654517552	0.0188679245283	0.00938337801609	0.00319555401181	0.0533606977937	0.00486192143135	0.00844645550528	0.00205815960696	0.0204446208813	0.0175765645806	0.000135482996884	0.0	0.00490730643402	0.0144543973941	0.00149476831091	0.000156985871272	0.057354925776	0.00885935769657	0.000876040297854
